transaction_id,timestamp,amount,user_id,merchant_category,device,location,ip_address,user_transaction_count,is_fraud
TXN0000225,2025-07-21 11:16:48.652966,149.57867357159796,USER00020,Entertainment,Android,Bangalore,118.220.141.238,45,0
TXN0000226,2025-07-16 23:55:29.652966,702.3164934275086,USER00268,Healthcare,iOS,Chennai,215.77.169.37,26,0
TXN0000227,2025-08-07 11:03:57.652966,5616.367959150013,USER00497,Food,Web,Kolkata,146.173.232.221,26,0
TXN0000228,2025-09-14 04:33:45.652966,580.6601100178859,USER00323,Groceries,Web,Kolkata,105.205.150.3,46,0
TXN0000229,2025-07-17 20:13:12.652966,1321.1871371146206,USER00468,Transport,Web,Chennai,199.9.4.115,32,0
TXN0000230,2025-08-23 12:37:40.652966,53195.257564566644,USER00178,Entertainment,Android,Lucknow,182.218.77.132,33,0
TXN0000231,2025-09-15 18:06:53.652966,43799.7772123758,USER00382,Food,iOS,Delhi,157.167.234.102,47,0
TXN0000232,2025-09-29 17:12:38.652966,1107.3415719456846,USER00140,Retail,Android,Bangalore,247.181.78.96,44,0
TXN0000233,2025-08-22 15:35:50.652966,88.03915486109798,USER00310,Groceries,Android,Lucknow,137.105.157.92,40,0
TXN0000234,2025-09-29 08:01:42.652966,1060.6793738361503,USER00472,Food,Web,Lucknow,125.13.20.65,49,0
TXN0000235,2025-07-02 05:06:58.652966,868.0404969388557,USER00080,Entertainment,iOS,Bangalore,238.178.35.167,42,0
TXN0000236,2025-08-29 07:25:32.652966,164.78868418313147,USER00380,Utilities,Android,Kolkata,180.117.106.103,31,0
TXN0000237,2025-08-02 15:07:19.652966,625.8082217665366,USER00182,Electronics,iOS,Kochi,177.83.217.138,31,0
TXN0000238,2025-08-18 14:19:02.652966,64076.328121034705,USER00074,Healthcare,Android,Delhi,159.111.181.13,39,0
TXN0000239,2025-07-04 01:10:03.652966,294.0094969066809,USER00147,Food,Web,Delhi,135.225.63.192,38,0
TXN0000240,2025-07-13 00:27:15.652966,28.02560155457589,USER00233,Utilities,Android,Kochi,106.227.106.194,42,0
TXN0000241,2025-08-06 09:35:24.652966,253.8213292529121,USER00142,Utilities,iOS,Bhopal,112.228.224.204,33,0
TXN0000242,2025-09-25 11:21:14.652966,33.5368060622613,USER00436,Entertainment,Web,Lucknow,150.105.194.63,39,0
TXN0000243,2025-09-20 21:42:17.652966,29.140389858624836,USER00462,Groceries,Android,Delhi,123.89.62.83,44,0
TXN0000244,2025-09-18 11:42:18.652966,44132.64964994545,USER00150,Healthcare,iOS,Kochi,153.61.250.183,44,0
TXN0000245,2025-08-01 00:20:36.652966,1025.0303392552048,USER00132,Entertainment,iOS,Hyderabad,181.212.97.107,46,0
TXN0000246,2025-07-25 09:44:52.652966,39102.19082026582,USER00239,Utilities,Web,Ahmedabad,123.184.244.130,27,0
TXN0000247,2025-07-07 18:45:32.652966,48.96486551442274,USER00372,Electronics,Web,Lucknow,230.57.233.8,39,0
TXN0000248,2025-07-25 13:03:18.652966,119.11686931843204,USER00315,Electronics,Android,Hyderabad,101.194.215.204,45,0
TXN0000249,2025-09-25 09:41:39.652966,268.6800423245082,USER00162,Transport,Web,Chennai,125.181.184.158,40,0
TXN0000250,2025-08-26 05:49:15.652966,55.190751339601064,USER00320,Healthcare,Android,Ahmedabad,116.222.153.117,37,0
TXN0000251,2025-07-09 19:18:03.652966,42.6177281275164,USER00250,Electronics,iOS,Chennai,121.199.241.8,49,0
TXN0000252,2025-07-10 11:22:14.652966,288.7246669693436,USER00128,Food,Web,Kochi,170.165.23.72,36,0
TXN0000253,2025-09-11 05:15:06.652966,1308.8845831118595,USER00274,Electronics,iOS,Jaipur,163.90.4.65,32,0
TXN0000254,2025-08-18 08:13:24.652966,349.2598164148192,USER00482,Electronics,iOS,Ahmedabad,232.79.71.240,41,0
TXN0000255,2025-09-19 09:15:20.652966,82.82248169814812,USER00082,Electronics,Android,Bhopal,109.31.107.150,45,0
TXN0000256,2025-07-08 21:03:37.652966,32374.91019886576,USER00232,Utilities,Web,Chennai,195.212.80.214,50,0
TXN0000257,2025-09-14 00:06:54.652966,258.0931131894337,USER00031,Transport,Android,Pune,144.89.77.92,30,0
TXN0000258,2025-08-22 21:04:44.652966,54815.67123225889,USER00234,Entertainment,Web,Kochi,193.56.83.15,45,0
TXN0000259,2025-09-14 12:18:25.652966,1282.9101384604824,USER00084,Groceries,Android,Lucknow,227.104.156.206,39,0
TXN0000260,2025-07-14 08:49:36.652966,83.6627208363059,USER00484,Entertainment,Android,Kochi,195.135.164.14,41,0
TXN0000261,2025-07-14 14:57:26.652966,3.450862210747384,USER00042,Retail,Android,Jaipur,106.169.14.240,34,0
TXN0000262,2025-09-04 05:06:52.652966,7.982416710420038,USER00202,Electronics,iOS,Hyderabad,108.73.208.23,37,0
TXN0000263,2025-08-17 07:16:18.652966,221.36294823980057,USER00251,Groceries,Web,Mumbai,238.193.86.80,43,0
TXN0000264,2025-08-24 12:55:07.652966,16418.196437326173,USER00387,Retail,iOS,Hyderabad,125.7.178.114,49,0
TXN0000265,2025-07-18 04:33:26.652966,1965.316066639828,USER00085,Healthcare,iOS,Ahmedabad,123.214.33.57,40,0
TXN0000266,2025-07-27 21:24:37.652966,18399.430190454077,USER00484,Groceries,Android,Jaipur,221.237.212.225,41,0
TXN0000267,2025-08-22 09:21:09.652966,27.01244312689906,USER00183,Healthcare,Android,Mumbai,134.0.159.243,50,0
TXN0000268,2025-09-24 20:41:59.652966,1495.869262516718,USER00266,Retail,iOS,Kolkata,220.131.65.165,38,0
TXN0000269,2025-08-30 01:14:59.652966,629.9736547900267,USER00071,Transport,Web,Kolkata,238.187.49.244,35,0
TXN0000270,2025-08-12 05:45:59.652966,30.29769491118531,USER00022,Healthcare,Android,Ahmedabad,226.100.64.112,53,0
TXN0000271,2025-07-22 17:18:33.652966,91.42089870720137,USER00407,Healthcare,iOS,Pune,231.66.73.115,45,0
TXN0000272,2025-08-23 12:26:04.652966,545.4323710817296,USER00076,Food,Web,Kolkata,121.48.206.144,45,0
TXN0000273,2025-09-13 11:40:44.652966,84786.51032296063,USER00487,Transport,Web,Bhopal,126.127.115.128,38,0
TXN0000274,2025-09-11 00:38:46.652966,515.2599748873268,USER00269,Electronics,iOS,Hyderabad,147.154.168.236,33,0
TXN0000275,2025-09-07 03:17:30.652966,461.79466526311944,USER00168,Transport,iOS,Ahmedabad,251.136.67.167,44,0
TXN0000276,2025-07-21 16:29:58.652966,91.38589787104148,USER00379,Food,Web,Hyderabad,208.191.74.17,43,0
TXN0000277,2025-09-09 09:04:30.652966,250.54759487116905,USER00397,Utilities,Web,Lucknow,198.24.101.93,42,0
TXN0000278,2025-08-01 10:08:06.652966,122.41049258176247,USER00353,Healthcare,iOS,Kolkata,103.73.17.121,44,0
TXN0000279,2025-08-09 21:30:10.652966,170.42148814525663,USER00351,Retail,iOS,Lucknow,141.203.165.5,35,0
TXN0000280,2025-09-05 08:55:39.652966,518.9620405381139,USER00240,Entertainment,Web,Mumbai,246.246.247.176,37,0
TXN0000281,2025-09-03 06:06:33.652966,5.363730508415553,USER00051,Transport,Android,Bhopal,148.207.231.109,48,0
TXN0000282,2025-08-07 09:54:59.652966,490.2467874882831,USER00448,Food,Web,Ahmedabad,216.134.225.60,43,0
TXN0000283,2025-08-13 16:37:50.652966,2035.6536337076632,USER00476,Entertainment,Web,Ahmedabad,171.172.172.95,40,0
TXN0000284,2025-09-27 12:02:10.652966,489.61591474904037,USER00083,Electronics,Web,Hyderabad,165.174.249.233,47,0
TXN0000285,2025-08-21 09:49:21.652966,1645.8624862181985,USER00469,Healthcare,Web,Pune,124.175.134.32,40,0
TXN0000286,2025-08-14 23:49:21.652966,1413.9538789065944,USER00352,Transport,Android,Pune,193.218.13.64,30,0
TXN0000287,2025-07-13 21:44:37.652966,574.3706337597312,USER00090,Transport,iOS,Bhopal,124.116.234.56,33,0
TXN0000288,2025-07-26 05:26:44.652966,172.0055079344783,USER00382,Retail,Web,Kochi,130.151.64.177,47,0
TXN0000289,2025-07-23 23:21:58.652966,849.41369288903,USER00013,Entertainment,iOS,Delhi,178.231.223.42,43,0
TXN0000290,2025-07-08 08:58:29.652966,25.76561474802323,USER00157,Utilities,iOS,Hyderabad,229.93.203.99,41,0
TXN0000291,2025-08-03 23:34:48.652966,503.80111487253333,USER00199,Utilities,iOS,Pune,136.113.8.101,46,0
TXN0000292,2025-07-04 04:47:49.652966,790.7954553205304,USER00431,Healthcare,Web,Ahmedabad,190.77.24.185,31,0
TXN0000293,2025-08-28 06:38:32.652966,1030.9828688042828,USER00154,Utilities,Web,Delhi,238.117.85.191,44,0
TXN0000294,2025-08-24 22:30:51.652966,15.654845707071582,USER00198,Transport,Web,Lucknow,140.51.84.115,27,0
TXN0000295,2025-07-24 11:59:23.652966,188.31260848764964,USER00224,Healthcare,Android,Ahmedabad,138.217.103.142,45,0
TXN0000296,2025-08-28 06:56:54.652966,254.2999078347839,USER00484,Utilities,iOS,Kochi,112.205.151.199,41,0
TXN0000297,2025-07-23 12:55:38.652966,1228.6872372617295,USER00118,Food,Android,Delhi,233.215.243.239,49,0
TXN0000298,2025-07-02 20:32:22.652966,1058.9686763495818,USER00151,Healthcare,Android,Jaipur,182.69.153.0,43,0
TXN0000299,2025-07-09 01:12:34.652966,220.95485961504994,USER00244,Electronics,Web,Delhi,119.128.159.106,37,0
TXN0000300,2025-09-08 21:10:21.652966,342.2462908215306,USER00075,Healthcare,iOS,Bangalore,252.34.30.210,38,0
TXN0000301,2025-09-01 10:21:36.652966,94445.9433736568,USER00440,Entertainment,iOS,Ahmedabad,135.73.246.82,41,0
TXN0000302,2025-07-07 20:58:09.652966,669.5477661867003,USER00213,Transport,Web,Kochi,162.200.81.214,48,1
TXN0000303,2025-07-24 09:15:23.652966,633.0449718228756,USER00275,Entertainment,Web,Hyderabad,200.99.127.179,42,0
TXN0000304,2025-07-08 16:50:15.652966,459.85782885888534,USER00354,Healthcare,Android,Jaipur,118.115.141.71,31,0
TXN0000305,2025-09-28 01:33:54.652966,20.96670895426497,USER00497,Retail,Web,Ahmedabad,202.63.77.105,26,0
TXN0000306,2025-07-05 04:58:51.652966,851.2848903479231,USER00367,Healthcare,Android,Lucknow,213.72.141.167,39,0
TXN0000307,2025-09-23 14:52:45.652966,327.5275687177955,USER00244,Healthcare,iOS,Hyderabad,102.60.159.52,37,0
TXN0000308,2025-08-03 05:44:16.652966,238.80617500038116,USER00178,Electronics,Android,Bangalore,253.241.118.224,33,0
TXN0000309,2025-07-09 00:53:35.652966,277.0016487709192,USER00108,Entertainment,Web,Bangalore,176.63.232.78,37,1
TXN0000310,2025-08-21 01:51:15.652966,808.2735890132374,USER00291,Electronics,iOS,Delhi,118.174.139.20,44,0
TXN0000311,2025-07-25 06:22:28.652966,53.49845071797466,USER00177,Transport,Android,Ahmedabad,197.130.57.238,36,0
TXN0000312,2025-07-29 04:40:57.652966,619.1873053756386,USER00479,Entertainment,Android,Lucknow,209.86.249.149,46,0
TXN0000313,2025-09-05 02:36:53.652966,94945.02878889011,USER00174,Transport,iOS,Kolkata,157.52.45.185,40,0
TXN0000314,2025-08-18 06:52:52.652966,96936.66072044654,USER00093,Healthcare,Android,Jaipur,161.253.221.215,32,0
TXN0000315,2025-07-22 22:59:29.652966,2714.066295136296,USER00454,Groceries,Android,Kolkata,114.53.143.141,35,0
TXN0000316,2025-08-23 12:17:23.652966,11460.02694651985,USER00100,Entertainment,Android,Kolkata,164.168.214.128,42,1
TXN0000317,2025-07-15 00:05:33.652966,47.842938289995494,USER00181,Food,Web,Ahmedabad,191.42.6.51,37,0
TXN0000318,2025-09-10 09:19:02.652966,1235.4326320627652,USER00159,Healthcare,Web,Ahmedabad,224.124.253.113,28,0
TXN0000319,2025-09-25 19:53:06.652966,671.2441079559078,USER00096,Utilities,Web,Bhopal,251.222.136.53,49,0
TXN0000320,2025-08-26 14:24:37.652966,58105.29165710892,USER00232,Utilities,Android,Delhi,224.192.195.21,50,0
TXN0000321,2025-08-27 02:27:14.652966,1079.5541039520485,USER00251,Food,iOS,Ahmedabad,254.55.50.48,43,0
TXN0000322,2025-08-17 01:11:12.652966,41.46702160579071,USER00340,Electronics,Android,Pune,130.122.184.215,39,0
TXN0000323,2025-07-25 18:00:29.652966,241.49078493189876,USER00406,Transport,Android,Bhopal,200.20.177.225,48,0
TXN0000324,2025-09-16 08:04:45.652966,55793.34171482383,USER00067,Groceries,Web,Bhopal,217.19.204.221,46,1
TXN0000325,2025-08-17 01:53:25.652966,243.44911917919296,USER00392,Utilities,Web,Hyderabad,106.110.92.12,38,0
TXN0000326,2025-09-18 13:23:16.652966,21.62859626230583,USER00237,Transport,Android,Bangalore,184.50.149.211,48,0
TXN0000327,2025-08-10 16:18:07.652966,102.18445033475797,USER00019,Electronics,Web,Kolkata,107.233.129.183,38,0
TXN0000328,2025-07-20 15:28:15.652966,129.66125165900243,USER00287,Healthcare,Android,Delhi,188.180.127.141,30,0
TXN0000329,2025-07-11 07:34:43.652966,1.31781289592452,USER00288,Retail,Web,Kochi,214.24.166.234,55,0
TXN0000330,2025-07-11 13:38:55.652966,142.86852989288442,USER00207,Electronics,Android,Jaipur,167.82.107.164,42,0
TXN0000331,2025-09-04 03:19:28.652966,35984.22312633935,USER00311,Groceries,Android,Kolkata,202.178.88.255,41,0
TXN0000332,2025-08-13 00:12:20.652966,60997.105957403655,USER00103,Healthcare,iOS,Ahmedabad,122.170.180.116,39,0
TXN0000333,2025-08-05 13:21:24.652966,1791.8942532876013,USER00159,Entertainment,Web,Kolkata,181.156.51.46,28,0
TXN0000334,2025-08-12 06:47:36.652966,404.53924455349437,USER00195,Utilities,iOS,Lucknow,203.160.254.95,49,0
TXN0000335,2025-08-11 01:43:16.652966,33.52608925534093,USER00051,Healthcare,Web,Jaipur,197.103.135.248,48,0
TXN0000336,2025-08-16 12:01:47.652966,29.397034574388748,USER00378,Groceries,Web,Bhopal,189.172.224.185,39,0
TXN0000337,2025-09-24 00:40:08.652966,1546.5364286882475,USER00224,Utilities,Web,Kochi,140.86.165.8,45,1
TXN0000338,2025-09-10 22:39:12.652966,290.59073589379017,USER00202,Transport,iOS,Mumbai,128.97.158.151,37,1
TXN0000339,2025-07-07 10:00:41.652966,526.8001940439284,USER00092,Healthcare,Web,Hyderabad,243.91.203.38,43,0
TXN0000340,2025-09-05 12:50:12.652966,822.935654032973,USER00155,Transport,Android,Ahmedabad,150.47.46.207,38,0
TXN0000341,2025-09-03 14:26:42.652966,160.49694423546282,USER00176,Food,Android,Bhopal,167.74.174.181,32,0
TXN0000342,2025-09-02 21:29:29.652966,80.14353369979813,USER00110,Groceries,Web,Pune,201.68.197.53,35,0
TXN0000343,2025-07-11 17:06:49.652966,837.9250179324125,USER00488,Food,Web,Delhi,175.42.165.115,46,0
TXN0000344,2025-07-08 01:01:16.652966,12.244595635265158,USER00299,Healthcare,Web,Delhi,213.20.125.79,36,0
TXN0000345,2025-08-10 05:57:33.652966,423.54505751247285,USER00223,Groceries,Web,Kochi,170.13.253.114,31,0
TXN0000346,2025-09-10 20:38:39.652966,1362.3416747176257,USER00179,Healthcare,Web,Lucknow,156.125.115.225,47,0
TXN0000347,2025-08-04 02:24:57.652966,230.6799069853607,USER00226,Utilities,Web,Mumbai,155.74.6.151,46,0
TXN0000348,2025-09-17 21:17:57.652966,136.3828135297584,USER00453,Groceries,iOS,Mumbai,162.10.247.224,33,0
TXN0000349,2025-09-23 19:37:34.652966,7782.901975510212,USER00075,Transport,Android,Bangalore,206.98.211.95,38,0
TXN0000350,2025-07-12 18:23:56.652966,70.03946293017256,USER00071,Electronics,Web,Bangalore,232.204.198.133,35,0
TXN0000351,2025-07-26 07:11:41.652966,6445.570320642833,USER00328,Entertainment,iOS,Kochi,193.134.220.189,39,0
TXN0000352,2025-07-20 18:13:15.652966,166.10780683309716,USER00209,Electronics,iOS,Ahmedabad,193.120.163.182,41,0
TXN0000353,2025-07-20 15:00:08.652966,588.025706251804,USER00492,Retail,Web,Jaipur,119.68.164.126,34,0
TXN0000354,2025-08-23 05:25:11.652966,207.37447121765425,USER00434,Groceries,iOS,Kolkata,237.65.49.243,48,1
TXN0000355,2025-08-14 17:07:44.652966,45.902866723904594,USER00445,Utilities,Android,Mumbai,237.160.53.116,40,0
TXN0000356,2025-07-15 18:25:55.652966,435.68532458693187,USER00103,Food,Web,Delhi,189.114.238.137,39,0
TXN0000357,2025-08-12 02:50:20.652966,104.34110697173881,USER00041,Groceries,Web,Kochi,247.27.235.224,33,0
TXN0000358,2025-07-19 23:20:30.652966,66182.20558037705,USER00435,Transport,Android,Chennai,227.223.33.87,37,0
TXN0000359,2025-07-29 04:50:27.652966,10986.462115816996,USER00334,Entertainment,iOS,Jaipur,105.229.29.177,37,0
TXN0000360,2025-08-16 01:47:06.652966,84488.14972008916,USER00280,Retail,Web,Bhopal,222.75.32.181,54,0
TXN0000361,2025-07-26 09:52:29.652966,165.9884241993632,USER00030,Retail,Android,Kolkata,116.141.129.14,50,0
TXN0000362,2025-09-25 01:29:00.652966,152.95797150306979,USER00243,Food,Android,Jaipur,253.251.220.68,41,0
TXN0000363,2025-09-29 19:08:54.652966,1010.2246107523088,USER00052,Groceries,Web,Mumbai,201.110.231.158,51,0
TXN0000364,2025-07-09 11:26:35.652966,626.094239726936,USER00434,Utilities,Android,Jaipur,237.155.169.119,48,0
TXN0000365,2025-08-14 04:21:11.652966,895.6936153662441,USER00057,Entertainment,Web,Ahmedabad,245.208.73.161,35,0
TXN0000366,2025-09-18 14:36:42.652966,660.6369873358602,USER00190,Entertainment,iOS,Kochi,101.27.183.61,46,0
TXN0000367,2025-09-23 18:52:20.652966,876.4453178239941,USER00079,Utilities,Web,Mumbai,118.32.211.82,47,1
TXN0000368,2025-09-23 06:19:51.652966,707.9295169368647,USER00373,Groceries,Web,Pune,149.127.91.92,42,0
TXN0000369,2025-08-24 14:08:04.652966,205.41156216571466,USER00437,Healthcare,Android,Kolkata,107.253.61.169,42,0
TXN0000370,2025-07-11 15:55:38.652966,1104.1171113295377,USER00196,Transport,Android,Lucknow,122.48.206.198,37,0
TXN0000371,2025-07-07 01:39:46.652966,381.3583965136762,USER00461,Transport,iOS,Ahmedabad,204.195.242.70,36,0
TXN0000372,2025-09-03 11:23:28.652966,478.0675354088564,USER00197,Utilities,Web,Chennai,187.93.49.159,35,0
TXN0000373,2025-08-23 15:26:41.652966,80.89756444128258,USER00031,Electronics,iOS,Delhi,190.90.220.129,30,0
TXN0000374,2025-09-21 07:52:08.652966,15492.097059409354,USER00332,Healthcare,Android,Mumbai,227.46.94.133,33,0
TXN0000375,2025-07-03 14:10:18.652966,159.59292433686983,USER00030,Utilities,iOS,Pune,202.102.116.179,50,0
TXN0000376,2025-07-11 05:06:05.652966,40620.033137673076,USER00113,Food,Web,Mumbai,120.173.231.48,48,0
TXN0000377,2025-09-30 02:22:30.652966,125.29838491442317,USER00138,Entertainment,Web,Jaipur,234.131.10.31,44,0
TXN0000378,2025-09-13 07:43:06.652966,516.7115433700034,USER00222,Retail,Web,Mumbai,242.30.191.48,41,1
TXN0000379,2025-09-22 13:23:16.652966,662.3636445406663,USER00474,Electronics,Android,Hyderabad,143.0.6.2,37,0
TXN0000380,2025-07-25 02:35:15.652966,42.745415369379366,USER00172,Retail,Android,Delhi,183.196.156.14,31,0
TXN0000381,2025-07-18 07:18:59.652966,169.41929079601422,USER00390,Transport,Web,Kochi,245.191.35.88,44,0
TXN0000382,2025-08-10 14:47:49.652966,93183.30791161719,USER00155,Groceries,Android,Hyderabad,148.255.93.111,38,0
TXN0000383,2025-08-18 07:24:34.652966,335.5928854897375,USER00276,Healthcare,iOS,Hyderabad,188.49.79.191,36,0
TXN0000384,2025-08-17 21:25:48.652966,754.5534633225964,USER00220,Transport,iOS,Kolkata,246.90.225.90,37,0
TXN0000385,2025-07-22 21:51:03.652966,587.8327082703759,USER00276,Transport,Web,Kolkata,229.76.227.15,36,0
TXN0000386,2025-09-24 02:33:54.652966,890.0345771633696,USER00012,Healthcare,Android,Ahmedabad,109.61.159.149,42,0
TXN0000387,2025-08-10 02:16:30.652966,979.1868905509086,USER00493,Transport,Web,Pune,127.178.92.85,26,0
TXN0000388,2025-09-27 18:37:40.652966,243.92165568190228,USER00085,Retail,iOS,Kolkata,125.254.98.79,40,0
TXN0000389,2025-07-07 20:24:50.652966,1388.4153278113517,USER00222,Retail,iOS,Chennai,186.232.199.229,41,0
TXN0000390,2025-07-18 03:24:57.652966,408.41638289592754,USER00049,Electronics,Android,Mumbai,129.33.173.126,38,0
TXN0000391,2025-08-07 22:51:17.652966,108.56496909289834,USER00180,Utilities,iOS,Delhi,193.72.122.251,38,0
TXN0000392,2025-07-02 08:48:21.652966,446.22325228501614,USER00010,Retail,Android,Lucknow,148.206.21.183,29,0
TXN0000393,2025-08-09 01:31:56.652966,1225.6283952421259,USER00499,Healthcare,Android,Pune,115.245.50.46,37,0
TXN0000394,2025-07-27 21:45:05.652966,295.3984720374051,USER00261,Transport,iOS,Lucknow,182.201.102.144,43,0
TXN0000395,2025-09-30 02:43:37.652966,505.44582926396055,USER00320,Transport,iOS,Kochi,182.69.229.101,37,1
TXN0000396,2025-09-16 06:48:01.652966,1093.8168756896796,USER00186,Healthcare,Web,Mumbai,174.218.206.222,56,0
TXN0000397,2025-09-16 09:16:03.652966,904.8900601416601,USER00229,Groceries,Android,Jaipur,196.42.251.12,42,0
TXN0000398,2025-08-15 08:01:47.652966,12.365084154863878,USER00392,Retail,Web,Hyderabad,225.53.164.247,38,0
TXN0000399,2025-07-29 20:27:44.652966,34.56630344376462,USER00158,Food,Android,Kolkata,199.156.254.147,40,0
TXN0000400,2025-08-12 05:27:44.652966,470.4139801731429,USER00273,Healthcare,iOS,Hyderabad,114.21.96.45,36,0
TXN0000401,2025-09-07 18:57:34.652966,379.57189148041573,USER00323,Groceries,Android,Mumbai,178.88.160.24,46,0
TXN0000402,2025-09-11 01:59:03.652966,945.3520165416688,USER00021,Entertainment,Web,Delhi,236.14.24.155,46,0
TXN0000403,2025-09-16 05:08:53.652966,87.90417925003142,USER00016,Transport,Android,Pune,198.96.180.26,37,0
TXN0000404,2025-08-25 02:49:03.652966,841.1841896976497,USER00480,Electronics,iOS,Hyderabad,211.91.189.22,46,0
TXN0000405,2025-09-04 10:03:19.652966,93765.58133633762,USER00283,Entertainment,Web,Pune,154.50.234.95,29,0
TXN0000406,2025-09-09 21:47:46.652966,392.51468745486704,USER00115,Utilities,Android,Bhopal,156.163.37.104,41,0
TXN0000407,2025-08-18 09:48:36.652966,82306.08807891702,USER00006,Transport,Android,Hyderabad,226.105.7.23,33,0
TXN0000408,2025-07-17 04:29:10.652966,589.5362876599073,USER00298,Transport,Android,Pune,197.105.59.148,39,0
TXN0000409,2025-07-20 14:16:39.652966,338.99831468633226,USER00400,Entertainment,Android,Pune,101.123.169.90,43,0
TXN0000410,2025-07-30 23:09:46.652966,97.52676057414217,USER00429,Groceries,Android,Hyderabad,199.116.190.205,38,0
TXN0000411,2025-07-23 07:03:48.652966,1090.5662846983066,USER00259,Healthcare,iOS,Ahmedabad,111.79.72.126,37,0
